Datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_reactive_power,Voltage,Global_intensity,Global_active_power_is_short_imputed,Global_reactive_power_is_short_imputed,Voltage_is_short_imputed,Global_intensity_is_short_imputed,Sub_metering_1_is_short_imputed,Sub_metering_2_is_short_imputed,Sub_metering_3_is_short_imputed,Global_active_power_is_profile_imputed,Global_reactive_power_is_profile_imputed,Voltage_is_profile_imputed,Global_intensity_is_profile_imputed,Sub_metering_1_is_profile_imputed,Sub_metering_2_is_profile_imputed,Sub_metering_3_is_profile_imputed
2009-03-10 14:00:00,92.074,0.0,31.0,1078.0,0.055266667,242.17316,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 15:00:00,90.318,0.0,0.0,1092.0,0.069866665,243.7215,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 16:00:00,31.218,0.0,0.0,117.0,0.08073333,245.17134,2.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 17:00:00,34.19,0.0,32.0,0.0,0.0997,243.75032,2.4133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 18:00:00,62.502,0.0,0.0,0.0,0.086500004,242.23082,4.2933335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 19:00:00,101.544,0.0,31.0,0.0,0.1445,239.01234,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 20:00:00,85.668,0.0,0.0,0.0,0.062366668,240.93733,5.9700003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 21:00:00,111.616,0.0,0.0,0.0,0.054666664,240.72983,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 22:00:00,107.862,0.0,31.0,0.0,0.05446667,240.38899,7.463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-10 23:00:00,114.072,0.0,0.0,799.0,0.0782,241.60251,7.8566666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 00:00:00,65.14,0.0,31.0,92.0,0.09923334,243.14418,4.4966664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 01:00:00,57.636,0.0,0.0,0.0,0.061166666,242.53549,4.0466666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 02:00:00,61.696,0.0,0.0,0.0,0.07016667,245.02534,4.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 03:00:00,60.834,0.0,31.0,0.0,0.100766666,243.949,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 04:00:00,51.582,0.0,0.0,0.0,0.0694,243.8275,3.6133335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 05:00:00,60.444,0.0,30.0,0.0,0.0956,243.3515,4.226667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 06:00:00,106.05,0.0,0.0,332.0,0.057233334,241.23067,7.4666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 07:00:00,174.44,0.0,0.0,1052.0,0.060766663,239.14366,12.163333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 08:00:00,128.822,544.0,30.0,1053.0,0.1275,239.18034,9.003333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 09:00:00,125.666,575.0,0.0,1051.0,0.074666664,238.99501,8.773334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 10:00:00,100.476,26.0,29.0,1086.0,0.091233335,243.06851,6.9666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 11:00:00,194.95801,1239.0,416.0,1061.0,0.10786667,240.229,13.6866665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 12:00:00,102.248,5.0,89.0,1098.0,0.10346667,244.35083,7.023333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 13:00:00,83.678,0.0,32.0,1087.0,0.08846667,243.18584,5.7066665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 14:00:00,199.616,0.0,1656.0,1080.0,0.08456667,242.40617,13.796666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 15:00:00,120.314,0.0,712.0,492.0,0.111433335,244.68867,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 16:00:00,44.478,0.0,35.0,0.0,0.06623333,244.13884,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 17:00:00,117.616,0.0,1465.0,0.0,0.12053333,241.33,8.356667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 18:00:00,105.248,0.0,1297.0,0.0,0.10456667,239.38467,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 19:00:00,56.926,0.0,159.0,0.0,0.108,239.33951,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 20:00:00,89.206,9.0,97.0,260.0,0.13599999,239.77567,6.3733335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 21:00:00,213.032,516.0,1102.0,993.0,0.1631,236.09567,15.126666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 22:00:00,64.258,562.0,32.0,0.0,0.06866667,240.71184,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-11 23:00:00,21.54,0.0,45.0,0.0,0.11676667,244.62033,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 00:00:00,17.546,0.0,10.0,0.0,0.06496666,243.79866,1.2433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 01:00:00,18.282,0.0,42.0,0.0,0.0913,242.55534,1.3333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 02:00:00,17.73,0.0,10.0,0.0,0.0726,243.629,1.2633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 03:00:00,18.714,0.0,42.0,0.0,0.099766664,243.43034,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 04:00:00,16.352,0.0,9.0,0.0,0.04103333,242.89433,1.1533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 05:00:00,55.278,0.0,17.0,611.0,0.10466667,242.15083,3.8133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 06:00:00,94.404,0.0,15.0,666.0,0.07396667,241.41066,6.5733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 07:00:00,190.508,0.0,0.0,1053.0,0.11113334,239.19667,13.296666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 08:00:00,115.512,0.0,31.0,1048.0,0.094966665,238.70401,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 09:00:00,109.892,0.0,0.0,1045.0,0.046766665,238.32816,7.6200004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 10:00:00,110.856,0.0,30.0,1033.0,0.08613333,237.00267,7.7433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 11:00:00,117.3,0.0,0.0,1054.0,0.06860001,239.31367,8.193334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 12:00:00,90.272,0.0,0.0,1073.0,0.041833334,241.68149,6.1933336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 13:00:00,102.992,0.0,31.0,1071.0,0.1663,241.41316,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 14:00:00,114.128,0.0,0.0,1086.0,0.123,243.06917,7.9333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 15:00:00,110.596,0.0,32.0,1099.0,0.21463333,244.56435,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 16:00:00,104.878,0.0,0.0,1100.0,0.11563334,244.8105,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 17:00:00,70.906,0.0,16.0,890.0,0.09606667,244.20616,4.826667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 18:00:00,39.778,0.0,16.0,0.0,0.0866,242.98349,2.7866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 19:00:00,105.662,0.0,0.0,0.0,0.12216666,239.68134,7.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 20:00:00,115.928,0.0,31.0,475.0,0.0641,240.49918,7.976667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 21:00:00,101.084,0.0,0.0,351.0,0.072066665,240.977,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 22:00:00,31.914,0.0,32.0,0.0,0.1227,244.05751,2.2433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-12 23:00:00,16.748,0.0,0.0,0.0,0.0652,247.6045,1.1833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 00:00:00,16.888,0.0,0.0,0.0,0.062466666,244.43317,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 01:00:00,18.808,0.0,31.0,0.0,0.1064,247.10283,1.3166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 02:00:00,16.644,0.0,0.0,0.0,0.060733333,248.27634,1.2099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 03:00:00,39.652,0.0,31.0,346.0,0.10443333,245.9125,2.7133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 04:00:00,40.29,0.0,0.0,397.0,0.06383333,244.67667,2.7633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 05:00:00,17.034,0.0,7.0,0.0,0.06616667,244.68134,1.1833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 06:00:00,82.52,0.0,24.0,0.0,0.113466665,243.99384,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 07:00:00,134.542,0.0,0.0,1070.0,0.075799994,242.28534,9.223333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 08:00:00,86.538,0.0,31.0,1058.0,0.07953333,239.83916,5.963333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 09:00:00,79.604004,0.0,0.0,1058.0,0.07393333,239.907,5.4566665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 10:00:00,80.348,0.0,12.0,1055.0,0.062333334,239.53117,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 11:00:00,77.994,0.0,19.0,995.0,0.100666665,239.60866,5.3466663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 12:00:00,17.692,0.0,0.0,0.0,0.062200002,240.4855,1.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 13:00:00,37.896,0.0,31.0,0.0,0.12566666,241.70317,2.7733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 14:00:00,51.162,489.0,0.0,0.0,0.08353333,243.59984,3.5866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 15:00:00,25.286,73.0,23.0,0.0,0.14400001,245.3515,1.8966668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 16:00:00,58.246002,520.0,9.0,0.0,0.12823334,244.18565,4.1033335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 17:00:00,84.006,0.0,0.0,1009.0,0.047133334,242.90884,5.7166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 18:00:00,89.614,0.0,31.0,1055.0,0.10323334,239.55,6.2066665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 19:00:00,76.874,0.0,0.0,635.0,0.09376667,238.6075,5.3466663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 20:00:00,106.808,0.0,31.0,0.0,0.27146667,240.15,7.423333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 21:00:00,95.354,0.0,0.0,769.0,0.111433335,241.30516,6.563333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 22:00:00,92.99,0.0,0.0,1019.0,0.06903334,242.968,6.3433332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-13 23:00:00,18.73,0.0,31.0,0.0,0.10193334,245.11217,1.3133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 00:00:00,17.04,0.0,0.0,0.0,0.06493333,244.29733,1.2033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 01:00:00,17.762001,0.0,31.0,0.0,0.0943,242.40251,1.2466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 02:00:00,16.042,0.0,0.0,0.0,0.050033335,244.4005,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 03:00:00,16.634,0.0,0.0,0.0,0.054066665,243.38417,1.1533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 04:00:00,18.3,0.0,31.0,0.0,0.09266666,244.08234,1.3199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 05:00:00,49.294,0.0,0.0,544.0,0.0614,243.2615,3.3666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 06:00:00,23.504,0.0,31.0,7.0,0.10573333,243.42516,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 07:00:00,115.682,0.0,0.0,1032.0,0.047533333,240.53667,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 08:00:00,114.312,481.0,0.0,1072.0,0.09043334,241.48616,7.826667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 09:00:00,91.266,73.0,31.0,1084.0,0.11936667,242.85382,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 10:00:00,124.31,517.0,0.0,1070.0,0.16856667,241.25467,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 11:00:00,106.904,0.0,24.0,1079.0,0.2902333,242.19533,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 12:00:00,91.532,0.0,7.0,1074.0,0.18963334,241.73633,6.3433332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 13:00:00,86.634,0.0,0.0,1096.0,0.0968,244.22417,5.8766665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 14:00:00,86.314,0.0,32.0,1103.0,0.1353,245.02884,5.8533335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 15:00:00,84.602,0.0,0.0,1100.0,0.1013,244.6785,5.7166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 16:00:00,67.034,0.0,30.0,782.0,0.13913332,246.714,4.576667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 17:00:00,64.968,0.0,1.0,677.0,0.08513333,241.12283,4.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 18:00:00,149.398,0.0,0.0,1024.0,0.074833326,235.86966,10.523334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 19:00:00,152.4,0.0,31.0,1051.0,0.121700004,238.941,10.603333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 20:00:00,149.392,0.0,0.0,1051.0,0.084533334,239.01349,10.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 21:00:00,154.026,7.0,31.0,1056.0,0.11453333,239.65016,10.703334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 22:00:00,178.296,529.0,0.0,1057.0,0.078933336,239.69984,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-14 23:00:00,173.382,589.0,0.0,1077.0,0.12640001,242.03233,11.926666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 00:00:00,101.336,0.0,30.0,1073.0,0.11953333,241.52383,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 01:00:00,92.306,0.0,0.0,1067.0,0.07553334,240.84367,6.326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 02:00:00,89.922,0.0,31.0,1084.0,0.12603334,243.77449,6.1566668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 03:00:00,21.442,0.0,0.0,0.0,0.0748,244.06683,1.5433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 04:00:00,16.802,0.0,2.0,0.0,0.064666666,243.19084,1.2099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 05:00:00,17.696,0.0,28.0,0.0,0.085533336,243.0015,1.2466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 06:00:00,16.074,0.0,0.0,0.0,0.043733336,243.31267,1.1333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 07:00:00,22.388,0.0,31.0,0.0,0.11326667,242.63417,1.6966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 08:00:00,99.668,386.0,0.0,680.0,0.25233334,241.26584,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 09:00:00,199.746,1442.0,351.0,788.0,0.24816667,238.23933,14.213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 10:00:00,91.590004,78.0,725.0,0.0,0.1423,239.637,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 11:00:00,76.482,498.0,48.0,0.0,0.103933334,241.50366,5.386667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 12:00:00,97.096,0.0,1186.0,0.0,0.1876,242.18199,6.896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 13:00:00,48.674,0.0,34.0,441.0,0.0906,244.04816,3.3733332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 14:00:00,158.074,0.0,1175.0,1071.0,0.16856667,241.24033,11.056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 15:00:00,82.27,0.0,268.0,167.0,0.15606667,241.94,5.8233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 16:00:00,28.964,0.0,58.0,0.0,0.11963333,244.15567,2.2533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 17:00:00,85.738,0.0,1027.0,0.0,0.14070001,241.96283,6.2233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 18:00:00,35.642,0.0,47.0,0.0,0.12653333,241.29132,2.6566665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 19:00:00,133.992,0.0,29.0,606.0,0.08513333,236.676,9.496667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 20:00:00,93.814,0.0,36.0,292.0,0.08676667,239.69615,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 21:00:00,91.26,12.0,15.0,0.0,0.122499995,240.08966,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 22:00:00,164.922,517.0,8.0,1016.0,0.10383333,241.0965,11.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-15 23:00:00,76.164,545.0,23.0,68.0,0.12476667,245.13417,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 00:00:00,22.166,0.0,0.0,0.0,0.06893334,244.5905,1.5566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 01:00:00,18.73,0.0,31.0,0.0,0.10423334,243.71133,1.3266666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 02:00:00,17.45,0.0,0.0,0.0,0.0717,244.9465,1.2633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 03:00:00,17.954,0.0,30.0,0.0,0.0888,243.0475,1.2633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 04:00:00,16.612,0.0,0.0,0.0,0.053966664,242.3405,1.1533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 05:00:00,15.84,0.0,0.0,0.0,0.041766666,242.35066,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 06:00:00,98.248,0.0,30.0,770.0,0.114,243.18283,6.7833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 07:00:00,117.02,0.0,0.0,1056.0,0.04986667,239.50034,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 08:00:00,81.778,0.0,30.0,1065.0,0.09946667,240.67284,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 09:00:00,81.082,0.0,0.0,1079.0,0.07516667,242.19768,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 10:00:00,81.582,0.0,0.0,1083.0,0.06823333,242.72334,5.516667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 11:00:00,82.416,0.0,31.0,1071.0,0.10006667,241.24583,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 12:00:00,81.104,0.0,0.0,1074.0,0.06463333,241.66568,5.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 13:00:00,61.168,0.0,31.0,710.0,0.101833336,241.66733,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 14:00:00,15.978,0.0,0.0,0.0,0.044266663,243.11084,1.0866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 15:00:00,16.66,0.0,7.0,0.0,0.059866667,244.59033,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 16:00:00,18.932,0.0,24.0,0.0,0.11466667,245.40884,1.3700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 17:00:00,17.872,0.0,0.0,0.0,0.059266668,243.7765,1.2533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 18:00:00,19.124,0.0,31.0,0.0,0.096,241.78534,1.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 19:00:00,59.508,0.0,0.0,0.0,0.10563333,237.57666,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 20:00:00,102.012,0.0,24.0,0.0,0.1662,240.418,7.0666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 21:00:00,172.687,0.0,6.0,887.0,0.055183332,239.25775,11.988333,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2009-03-16 22:00:00,99.412,0.0,0.0,496.0,0.095466666,242.13934,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-16 23:00:00,22.789999,0.0,31.0,0.0,0.0906,245.92049,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 00:00:00,18.144,0.0,0.0,0.0,0.0709,243.64,1.3199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 01:00:00,18.906,0.0,30.0,0.0,0.101966664,244.41116,1.3633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 02:00:00,59.06,0.0,0.0,711.0,0.06683334,244.15533,4.0266666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 03:00:00,15.826,0.0,0.0,0.0,0.058233332,242.74184,1.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 04:00:00,18.292,0.0,30.0,0.0,0.094066665,243.26883,1.3166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 05:00:00,16.482,0.0,0.0,0.0,0.0687,241.85184,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 06:00:00,41.236,0.0,30.0,0.0,0.1201,245.55933,2.9933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 07:00:00,107.144,0.0,0.0,1037.0,0.06316666,238.972,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 08:00:00,129.582,516.0,0.0,1038.0,0.19653334,237.42667,9.156667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 09:00:00,96.722,68.0,30.0,1039.0,0.29496667,237.52017,6.8799996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 10:00:00,117.764,526.0,0.0,1049.0,0.19623333,238.74135,8.246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 11:00:00,102.306,0.0,25.0,1054.0,0.2496,239.39984,7.523333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 12:00:00,88.128,0.0,5.0,1080.0,0.22536667,242.34367,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 13:00:00,88.792,0.0,0.0,1091.0,0.22636667,243.64717,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 14:00:00,92.0,0.0,32.0,1105.0,0.29223335,245.197,6.3033338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 15:00:00,88.158,0.0,0.0,1089.0,0.21383333,243.3835,6.0299997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 16:00:00,76.478,0.0,31.0,866.0,0.26253334,242.6165,5.3566666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 17:00:00,23.686,0.0,0.0,0.0,0.2489,243.32684,1.8733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 18:00:00,24.618,0.0,0.0,0.0,0.23390001,241.69301,1.8933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 19:00:00,139.538,0.0,579.0,0.0,0.1981,238.18117,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 20:00:00,232.48,0.0,1471.0,678.0,0.12733333,239.86234,16.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 21:00:00,164.186,0.0,1044.0,483.0,0.10543334,240.09433,11.536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 22:00:00,133.682,0.0,596.0,0.0,0.1191,243.02267,9.256667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-17 23:00:00,38.7,0.0,49.0,0.0,0.08213333,245.89767,2.6466668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 00:00:00,19.328001,0.0,24.0,0.0,0.0751,243.78282,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 01:00:00,33.608,0.0,28.0,246.0,0.0871,242.91617,2.3633335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 02:00:00,43.064,0.0,9.0,435.0,0.059499998,244.57533,2.9433334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 03:00:00,18.926,0.0,43.0,0.0,0.10233333,242.873,1.3666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 04:00:00,16.186,0.0,9.0,0.0,0.042166665,242.08183,1.1233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 05:00:00,18.194,0.0,40.0,0.0,0.08793333,242.10716,1.3233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 06:00:00,67.534,0.0,0.0,322.0,0.062766664,241.30751,4.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-18 07:00:00,111.304,0.0,27.0,1050.0,0.07473334,238.92949,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
